2019-10-02 01:10:43 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    FlagFIN current has 8326 flow
2019-10-02 01:10:46 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    FlagFIN current has 8333 flow
2019-10-02 01:10:46 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    FlagFIN current has 8333 flow
2019-10-02 01:10:52 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    FlagFIN current has 8343 flow
2019-10-02 01:10:56 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    FlagFIN current has 8343 flow
2019-10-02 01:11:09 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    FlagFIN current has 8357 flow
2019-10-02 01:14:55 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    FlagFIN current has 8539 flow
2019-10-02 01:15:00 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    FlagFIN current has 8545 flow
2019-10-02 01:15:18 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    FlagFIN current has 8558 flow
2019-10-02 01:15:36 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    FlagFIN current has 8573 flow
2019-10-02 01:15:38 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    FlagFIN current has 8576 flow
2019-10-02 01:15:40 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    FlagFIN current has 8577 flow
2019-10-02 01:16:07 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    Timeout current has 8600 flow
2019-10-02 01:16:17 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    FlagFIN current has 8605 flow
2019-10-02 01:16:17 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    FlagFIN current has 8605 flow
2019-10-02 01:16:39 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    FlagFIN current has 8661 flow
2019-10-02 01:16:56 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    FlagFIN current has 8672 flow
2019-10-02 01:16:56 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    FlagFIN current has 8672 flow
2019-10-02 01:16:57 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    FlagFIN current has 8673 flow
2019-10-02 01:17:57 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    FlagFIN current has 8675 flow
2019-10-02 01:18:16 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    FlagFIN current has 8698 flow
2019-10-02 01:18:16 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    FlagFIN current has 8698 flow
2019-10-02 01:18:16 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    FlagFIN current has 8699 flow
2019-10-02 01:18:16 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    FlagFIN current has 8705 flow
2019-10-02 01:18:16 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    FlagFIN current has 8705 flow
2019-10-02 01:18:17 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    FlagFIN current has 8711 flow
2019-10-02 01:18:18 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    FlagFIN current has 8712 flow
2019-10-02 01:18:19 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    FlagFIN current has 8717 flow
2019-10-02 01:18:19 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    FlagFIN current has 8717 flow
2019-10-02 01:18:19 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    FlagFIN current has 8721 flow
2019-10-02 01:18:19 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    FlagFIN current has 8721 flow
2019-10-02 01:18:19 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    FlagFIN current has 8721 flow
2019-10-02 01:18:19 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    FlagFIN current has 8721 flow
2019-10-02 01:18:20 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    FlagFIN current has 8724 flow
2019-10-02 01:18:20 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    FlagFIN current has 8725 flow
2019-10-02 01:18:20 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    FlagFIN current has 8726 flow
2019-10-02 01:18:20 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    FlagFIN current has 8725 flow
2019-10-02 01:19:23 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    FlagFIN current has 8767 flow
2019-10-02 01:19:23 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    FlagFIN current has 8766 flow
2019-10-02 01:21:37 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    FlagFIN current has 8810 flow
2019-10-02 01:21:39 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    FlagFIN current has 8810 flow
2019-10-02 01:22:02 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    FlagFIN current has 8847 flow
2019-10-02 01:22:02 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    FlagFIN current has 8848 flow
2019-10-02 01:23:56 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    FlagFIN current has 8944 flow
2019-10-02 01:23:56 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    FlagFIN current has 8944 flow
2019-10-02 01:24:00 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    Timeout current has 8950 flow
2019-10-02 01:25:56 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    FlagFIN current has 9044 flow
2019-10-02 01:26:50 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    FlagFIN current has 9091 flow
2019-10-02 01:26:50 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    FlagFIN current has 9091 flow
2019-10-02 01:26:52 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    FlagFIN current has 9093 flow
2019-10-02 01:26:52 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    FlagFIN current has 9093 flow
2019-10-02 01:27:24 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    Timeout current has 9150 flow
2019-10-02 01:27:57 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    FlagFIN current has 9176 flow
2019-10-02 01:30:06 INFO  cic.cs.unb.ca.flow.ui.FlowMonitorPane    Pcap stop listening
